time,theta1,omega1,theta2,omega2,lensX,lensY
433.43,2.77508,2.77508,2.23543,2.23543,-3.54296,0.381586
433.44,3.34762,3.34762,2.61549,2.61549,-4.21655,0.517693
433.45,3.83777,3.83777,3.01835,3.01835,-4.84801,0.579413
433.46,4.23547,4.23547,3.44516,3.44516,-5.43102,0.558832
433.47,4.53847,4.53847,3.88993,3.88993,-5.95978,0.45859
433.48,4.75212,4.75212,4.33983,4.33983,-6.42898,0.291538
433.49,4.88826,4.88826,4.7764,4.7764,-6.83395,0.0790932
433.5,4.96327,4.96327,5.17754,5.17754,-7.17063,-0.151508
433.51,4.99569,4.99569,5.51994,5.51994,-7.43567,-0.3707
433.52,5.00351,5.00351,5.78187,5.78187,-7.62642,-0.550382
433.53,5.00168,5.00168,5.94569,5.94569,-7.74096,-0.667517
433.54,5,5,5.99997,5.99997,-7.77816,-0.707088
433.55,5.0018,5.0018,5.94087,5.94087,-7.73764,-0.664021
433.56,5.00347,5.00347,5.77257,5.77257,-7.61981,-0.543839
433.57,4.99493,4.99493,5.5068,5.5068,-7.42584,-0.361948
433.58,4.96107,4.96107,5.16142,5.16142,-7.15768,-0.14167
433.59,4.88382,4.88382,4.7583,4.7583,-6.818,0.0887563
433.6,4.74468,4.74468,4.32071,4.32071,-6.4102,0.299787
433.61,4.5274,4.5274,3.87069,3.87069,-5.93835,0.464368
433.62,4.22041,4.22041,3.42647,3.42647,-5.40716,0.561398
433.63,3.81865,3.81865,3.00062,3.00062,-4.82195,0.578438
433.64,3.32472,3.32472,2.5988,2.5988,-4.18856,0.513302
433.65,2.74899,2.74899,2.21959,2.21959,-3.51332,0.374342
433.66,2.10884,2.10884,1.85517,1.85517,-2.80298,0.179374
433.67,1.42695,1.42695,1.49287,1.49287,-2.06462,-0.0466075
433.68,0.729037,0.729037,1.11742,1.11742,-1.30564,-0.274629
433.69,0.041125,0.041125,0.713523,0.713523,-0.533617,-0.475457
433.7,-0.613122,-0.613122,0.26842,0.26842,0.243741,-0.623344
433.71,-1.21481,-1.21481,-0.225803,-0.225803,1.01866,-0.699331
433.72,-1.75156,-1.75156,-0.770559,-0.770559,1.78341,-0.693674
433.73,-2.2185,-2.2185,-1.35993,-1.35993,2.53033,-0.607099
433.74,-2.61819,-2.61819,-1.9808,-1.9808,3.25198,-0.450707
433.75,-2.95972,-2.95972,-2.61388,-2.61388,3.94113,-0.244546
433.76,-3.2569,-3.2569,-3.23561,-3.23561,4.5909,-0.0150492
433.77,-3.52594,-3.52594,-3.82061,-3.82061,5.1948,0.208362
433.78,-3.78285,-3.78285,-4.34435,-4.34435,5.7468,0.397043
433.79,-4.04081,-4.04081,-4.78583,-4.78583,6.24137,0.526806
433.8,-4.3081,-4.3081,-5.12978,-5.12978,6.67359,0.581013
433.81,-4.58658,-4.58658,-5.36824,-5.36824,7.03912,0.552715
433.82,-4.87111,-4.87111,-5.50119,-5.50119,7.33432,0.445539
433.83,-5.14987,-5.14987,-5.53627,-5.53627,7.55624,0.273227
433.84,-5.40569,-5.40569,-5.48753,-5.48753,7.70266,0.0578697
433.85,-5.61799,-5.61799,-5.37344,-5.37344,7.77212,-0.172923
433.86,-5.76538,-5.76538,-5.21446,-5.21446,7.76392,-0.389561
433.87,-5.82827,-5.82827,-5.03027,-5.03027,7.67815,-0.564271
433.88,-5.79142,-5.79142,-4.83732,-4.83732,7.51566,-0.674653
433.89,-5.64599,-5.64599,-4.64676,-4.64676,7.27807,-0.706556
433.9,-5.39074,-5.39074,-4.46317,-4.46317,6.96777,-0.65589
433.91,-5.03248,-5.03248,-4.28414,-4.28414,6.58784,-0.529151
433.92,-4.58536,-4.58536,-4.10087,-4.10087,6.1421,-0.342586
433.93,-4.06947,-4.06947,-3.8996,-3.8996,5.63498,-0.120116
433.94,-3.50854,-3.50854,-3.66373,-3.66373,5.07156,0.109738
433.95,-2.92739,-2.92739,-3.37641,-3.37641,4.45746,0.317508
433.96,-2.3492,-2.3492,-3.02315,-3.02315,3.79883,0.476555
433.97,-1.79305,-1.79305,-2.59419,-2.59419,3.10224,0.566489
433.98,-1.272,-1.272,-2.08627,-2.08627,2.37466,0.57578
433.99,-0.792037,-0.792037,-1.50372,-1.50372,1.62335,0.503237
434,-0.351895,-0.351895,-0.858409,-0.858409,0.855815,0.358159
434.01,0.0561555,0.0561555,-0.168914,-0.168914,0.0797322,0.159148
434.02,0.444674,0.444674,0.541241,0.541241,-0.697147,-0.0682828
434.03,0.82879,0.82879,1.24595,1.24595,-1.46706,-0.294975
434.04,1.22361,1.22361,1.91922,1.91922,-2.22232,-0.491865
434.05,1.64166,1.64166,2.53786,2.53786,-2.95537,-0.633711
434.06,2.0906,2.0906,3.08384,3.08384,-3.65889,-0.702327
434.07,2.5717,2.5717,3.54598,3.54598,-4.32585,-0.688915
434.08,3.07902,3.07902,3.92076,3.92076,-4.94959,-0.595196
434.09,3.59966,3.59966,4.21228,4.21228,-5.52388,-0.433185
434.1,4.11488,4.11488,4.43117,4.43117,-6.04297,-0.223653
434.11,4.60201,4.60201,4.59276,4.59276,-6.50168,0.00653799
434.12,5.03694,5.03694,4.71468,4.71468,-6.89544,0.227875
434.13,5.39683,5.39683,4.8142,4.8142,-7.22029,0.411981
434.14,5.66269,5.66269,4.90573,4.90573,-7.473,0.535252
434.15,5.82156,5.82156,4.99865,4.99865,-7.65105,0.581886
434.16,5.86796,5.86796,5.09594,5.09594,-7.75264,0.545902
434.17,5.80442,5.80442,5.1936,5.1936,-7.77678,0.431914
434.18,5.64112,5.64112,5.28115,5.28115,-7.72321,0.254537
434.19,5.39451,5.39451,5.34287,5.34287,-7.59247,0.0365101
434.2,5.08527,5.08527,5.35993,5.35993,-7.38588,-0.194213
434.21,4.7358,4.7358,5.31287,5.31287,-7.10548,-0.408052
434.22,4.36745,4.36745,5.18428,5.18428,-6.75409,-0.577592
434.23,3.99807,3.99807,4.96128,4.96128,-6.33522,-0.681097
434.24,3.64001,3.64001,4.63745,4.63745,-5.85304,-0.705297
434.25,3.29887,3.29887,4.21399,4.21399,-5.31239,-0.647089
434.26,2.97318,2.97318,3.7,3.7,-4.71865,-0.513935
434.27,2.65509,2.65509,3.11175,3.11175,-4.07777,-0.322908
434.28,2.33179,2.33179,2.47108,2.47108,-3.39614,-0.0984973
434.29,1.98776,1.98776,1.80316,1.80316,-2.68058,0.130526
434.3,1.60728,1.60728,1.13381,1.13381,-1.93824,0.334798
434.31,1.1771,1.1771,0.486773,0.486773,-1.17653,0.488132
434.32,0.688677,0.688677,-0.118653,-0.118653,-0.403068,0.570869
434.33,0.13999,0.13999,-0.669506,-0.669506,0.374424,0.572401
434.34,-0.46361,-0.46361,-1.16015,-1.16015,1.14818,0.492531
434.35,-1.10942,-1.10942,-1.59237,-1.59237,1.91045,0.341501
434.36,-1.77835,-1.77835,-1.97447,-1.97447,2.65364,0.138672
434.37,-2.44678,-2.44678,-2.31957,-2.31957,3.37032,-0.0899516
434.38,-3.08891,-3.08891,-2.64335,-2.64335,4.05332,-0.315058
434.39,-3.67951,-3.67951,-2.96139,-2.96139,4.69582,-0.507788
434.4,-4.19656,-4.19656,-3.28661,-3.28661,5.2914,-0.643432
434.41,-4.62357,-4.62357,-3.62712,-3.62712,5.83412,-0.7046
434.42,-4.95115,-4.95115,-3.98461,-3.98461,6.31854,-0.683449
434.43,-5.1778,-5.1778,-4.35375,-4.35375,6.73982,-0.582691
434.44,-5.30967,-5.30967,-4.72243,-4.72243,7.09377,-0.415245
434.45,-5.35945,-5.35945,-5.07297,-5.07297,7.37683,-0.202577
434.46,-5.34442,-5.34442,-5.38408,-5.38408,7.58619,0.0280471
434.47,-5.28399,-5.28399,-5.63339,-5.63339,7.71975,0.247059
434.48,-5.19709,-5.19709,-5.80009,-5.80009,7.77618,0.426381
434.49,-5.09958,-5.09958,-5.86753,-5.86753,7.75491,0.543023
434.5,-5.00216,-5.00216,-5.82528,-5.82528,7.65616,0.582029
434.51,-4.90909,-4.90909,-5.67051,-5.67051,7.48091,0.538401
434.52,-4.81764,-4.81764,-5.4084,-5.4084,7.23091,0.41773
434.53,-4.71865,-4.71865,-5.05167,-5.05167,6.90866,0.235487
434.54,-4.59785,-4.59785,-4.61912,-4.61912,6.51738,0.0150385
434.55,-4.43804,-4.43804,-4.13349,-4.13349,6.06099,-0.215354
434.56,-4.22156,-4.22156,-3.61889,-3.61889,5.54403,-0.426153
434.57,-3.93294,-3.93294,-3.09808,-3.09808,4.97168,-0.590332
434.58,-3.56134,-3.56134,-2.59,-2.59,4.34966,-0.686842
434.59,-3.10242,-3.10242,-2.10779,-2.10779,3.68417,-0.70331
434.6,-2.55937,-2.55937,-1.65763,-1.65763,2.98188,-0.637626
434.61,-1.94313,-1.94313,-1.23855,-1.23855,2.24978,-0.498209
434.62,-1.27148,-1.27148,-0.84307,-0.84307,1.49522,-0.302935
434.63,-0.567484,-0.567484,-0.458819,-0.458819,0.725706,-0.0768378
434.64,0.14294,0.14294,-0.0707395,-0.0707395,-0.0510537,0.151094
434.65,0.833639,0.833639,0.336345,0.336345,-0.827304,0.35164
434.66,1.48095,1.48095,0.775131,0.775131,-1.59529,0.499087
434.67,2.06607,2.06607,1.25356,1.25356,-2.34733,0.574532
434.68,2.57686,2.57686,1.77315,1.77315,-3.07592,0.568303
434.69,3.00872,3.00872,2.32821,2.32821,-3.77378,0.481198
434.7,3.36464,3.36464,2.90589,2.90589,-4.43393,0.324385
434.71,3.65415,3.65415,3.48732,3.48732,-5.04978,0.117968
434.72,3.89162,3.89162,4.04943,4.04943,-5.61517,-0.111589
434.73,4.09387,4.09387,4.56742,4.56742,-6.12446,-0.334856
434.74,4.27753,4.27753,5.01746,5.01746,-6.57255,-0.523207
434.75,4.45653,4.45653,5.37929,5.37929,-6.95497,-0.652496
434.76,4.63987,4.63987,5.63851,5.63851,-7.26791,-0.706146
434.77,4.8302,4.8302,5.78802,5.78802,-7.50822,-0.67728
434.78,5.02323,5.02323,5.82876,5.82876,-7.67351,-0.569598
434.79,5.208,5.208,5.76931,5.76931,-7.76213,-0.396905
434.8,5.36825,5.36825,5.62471,5.62471,-7.7732,-0.181342
434.81,5.48436,5.48436,5.41442,5.41442,-7.7066,0.0494538
434.82,5.53586,5.53586,5.15983,5.15983,-7.56299,0.265894
434.83,5.50416,5.50416,4.88158,4.88158,-7.34382,0.440229
434.84,5.37499,5.37499,4.59702,4.59702,-7.05128,0.550108
434.85,5.14047,5.14047,4.31818,4.31818,-6.68827,0.581444
434.86,4.80031,4.80031,4.05047,4.05047,-6.25845,0.53022
434.87,4.3622,4.3622,3.79227,3.79227,-5.76608,0.403002
434.88,3.84115,3.84115,3.53554,3.53554,-5.21611,0.216101
434.89,3.25799,3.25799,3.26722,3.26722,-4.61402,-0.00652075
434.9,2.63716,2.63716,2.97137,2.97137,-3.96583,-0.236323
434.91,2.00406,2.00406,2.63175,2.63175,-3.27801,-0.443842
434.92,1.38237,1.38237,2.23439,2.23439,-2.55744,-0.602474
434.93,0.791558,0.791558,1.77002,1.77002,-1.81131,-0.691881
434.94,0.245006,0.245006,1.2358,1.2358,-1.04709,-0.700599
434.95,-0.251099,-0.251099,0.636338,0.636338,-0.272405,-0.627513
434.96,-0.697908,-0.697908,-0.016271,-0.016271,0.505001,-0.48199
434.97,-1.10312,-1.10312,-0.703339,-0.703339,1.27736,-0.28269
434.98,-1.47935,-1.47935,-1.40134,-1.40134,2.03696,-0.0551622
434.99,-1.84186,-1.84186,-2.08429,-2.08429,2.7762,0.171422
435,-2.20596,-2.20596,-2.72641,-2.72641,3.48771,0.368013
435.01,-2.58445,-2.58445,-3.30486,-3.30486,4.16437,0.509406
435.02,-2.98536,-2.98536,-3.80204,-3.80204,4.79942,0.577475
435.03,-3.41039,-3.41039,-4.20729,-4.20729,5.38651,0.563492
435.04,-3.85411,-3.85411,-4.51773,-4.51773,5.91979,0.46925
435.05,-4.30422,-4.30422,-4.73814,-4.73814,6.39391,0.306832
435.06,-4.74263,-4.74263,-4.87989,-4.87989,6.80415,0.0970598
435.07,-5.14744,-5.14744,-4.95911,-4.95911,7.14641,-0.133172
435.08,-5.49535,-5.49535,-4.99423,-4.99423,7.41726,-0.354345
435.09,-5.76441,-5.76441,-5.00341,-5.00341,7.614,-0.538105
435.1,-5.93655,-5.93655,-5.00191,-5.00191,7.73466,-0.660893
435.11,-5.99981,-5.99981,-5.00001,-5.00001,7.77804,-0.706965
435.12,-5.94968,-5.94968,-5.00157,-5.00157,7.74371,-0.670416
435.13,-5.78974,-5.78974,-5.00354,-5.00354,7.632,-0.555931
435.14,-5.53115,-5.53115,-4.99631,-4.99631,7.44404,-0.378187
435.15,-5.19134,-5.19134,-4.96511,-4.96511,7.1817,-0.159974
435.16,-4.79197,-4.79197,-4.892,-4.892,6.8476,0.0707339
435.17,-4.35629,-4.35629,-4.75843,-4.75843,6.44508,0.284357
435.18,-3.90652,-3.90652,-4.54788,-4.54788,5.97816,0.453508
435.19,-3.4613,-3.4613,-4.24831,-4.24831,5.45152,0.556501
435.2,-3.03368,-3.03368,-3.85411,-3.85411,4.8704,0.580131
435.21,-2.62991,-2.62991,-3.36724,-3.36724,4.24062,0.521369
435.22,-2.24911,-2.24911,-2.79747,-2.79747,3.56847,0.387748
435.23,-1.88392,-1.88392,-2.16167,-2.16167,2.86066,0.1964
435.24,-1.52199,-1.52199,-1.48219,-1.48219,2.12428,-0.0281434
435.25,-1.14817,-1.14817,-0.784582,-0.784582,1.36666,-0.257095
435.26,-0.747053,-0.747053,-0.0949591,-0.0949591,0.595393,-0.4611
435.27,-0.305598,-0.305598,0.562737,0.562737,-0.181825,-0.614006
435.28,0.184568,0.184568,1.16915,1.16915,-0.957226,-0.696208
435.29,0.725418,0.725418,1.71136,1.71136,-1.72306,-0.697167
435.3,1.31163,1.31163,2.18386,2.18386,-2.47168,-0.616761
435.31,1.93062,1.93062,2.58865,2.58865,-3.19561,-0.465297
435.32,2.56355,2.56355,2.93435,2.93435,-3.8876,-0.262196
435.33,3.18711,3.18711,3.23448,3.23448,-4.54075,-0.0334948
435.34,3.77596,3.77596,3.50516,3.50516,-5.14854,0.191485
435.35,4.30541,4.30541,3.7625,3.7625,-5.70487,0.383899
435.36,4.75409,4.75409,4.02,4.02,-6.20421,0.519079
435.37,5.1062,5.1062,4.28639,4.28639,-6.64156,0.579695
435.38,5.35317,5.35317,4.56407,4.56407,-7.01255,0.557974
435.39,5.49434,5.49434,4.84847,4.84847,-7.31347,0.456701
435.4,5.53677,5.53677,5.12826,5.12826,-7.54131,0.288861
435.41,5.49406,5.49406,5.38663,5.38663,-7.69381,0.0759714
435.42,5.38445,5.38445,5.60319,5.60319,-7.76943,-0.154674
435.43,5.22829,5.22829,5.75651,5.75651,-7.76742,-0.373505
435.44,5.04545,5.04545,5.82675,5.82675,-7.68781,-0.552466
435.45,4.85271,4.85271,5.79827,5.79827,-7.53138,-0.668613
435.46,4.6617,4.6617,5.66163,5.66163,-7.29969,-0.707055
435.47,4.47755,4.47755,5.41498,5.41498,-6.99508,-0.662864
435.48,4.2984,4.2984,5.06449,5.06449,-6.62056,-0.541706
435.49,4.11592,4.11592,4.62378,4.62378,-6.1799,-0.359113
435.5,3.91666,3.91666,4.11253,4.11253,-5.67749,-0.138495
435.51,3.68418,3.68418,3.55427,3.55427,-5.11836,0.0918632
435.52,3.40154,3.40154,2.97385,2.97385,-4.50808,0.302428
435.53,3.05397,3.05397,2.39466,2.39466,-3.85276,0.466204
435.54,2.63124,2.63124,1.83618,1.83618,-3.15894,0.562194
435.55,2.12956,2.12956,1.31202,1.31202,-2.43356,0.578091
435.56,1.55261,1.55261,0.828738,0.828738,-1.68387,0.511858
435.57,0.911698,0.911698,0.385631,0.385631,-0.917351,0.371985
435.58,0.224911,0.224911,-0.0245656,-0.0245656,-0.141665,0.176406
435.59,-0.484538,-0.484538,-0.414103,-0.414103,0.635435,-0.0498049
435.6,-1.19065,-1.19065,-0.797999,-0.797999,1.40619,-0.277646
435.61,-1.86732,-1.86732,-1.19146,-1.19146,2.16289,-0.477908
435.62,-2.49106,-2.49106,-1.6073,-1.6073,2.89798,-0.624914
435.63,-3.04334,-3.04334,-2.05365,-2.05365,3.60411,-0.699818
435.64,-3.51238,-3.51238,-2.53231,-2.53231,4.27424,-0.693017
435.65,-3.89406,-3.89406,-3.03792,-3.03792,4.90165,-0.605382
435.66,-4.1919,-4.1919,-3.55812,-3.55812,5.4801,-0.448149
435.67,-4.41606,-4.41606,-4.07457,-4.07457,6.00378,-0.241476
435.68,-4.58159,-4.58159,-4.56481,-4.56481,6.46748,-0.0118603
435.69,-4.70601,-4.70601,-5.00477,-5.00477,6.86656,0.21126
435.7,-4.80673,-4.80673,-5.3714,-5.3714,7.19703,0.39928
435.71,-4.89848,-4.89848,-5.64531,-5.64531,7.45559,0.528094
435.72,-4.99109,-4.99109,-5.81301,-5.81301,7.63965,0.581188
435.73,-5.08808,-5.08808,-5.86837,-5.86837,7.74738,0.551753
435.74,-5.18602,-5.18602,-5.81332,-5.81332,7.7777,0.443565
435.75,-5.27489,-5.27489,-5.65743,-5.65743,7.73032,0.270493
435.76,-5.33934,-5.33934,-5.41673,-5.41673,7.60569,0.0547264
435.77,-5.36067,-5.36067,-5.11167,-5.11167,7.40507,-0.176072
435.78,-5.3194,-5.3194,-4.76459,-4.76459,7.13045,-0.392313
435.79,-5.19785,-5.19785,-4.39702,-4.39702,6.7846,-0.566272
435.8,-4.9827,-4.9827,-4.02719,-4.02719,6.37095,-0.675648
435.81,-4.66695,-4.66695,-3.66793,-3.66793,5.89365,-0.706416
435.82,-4.25119,-4.25119,-3.3254,-3.3254,5.35746,-0.654634
435.83,-3.74391,-3.74391,-2.9987,-2.9987,4.76774,-0.526939
435.84,-3.16083,-3.16083,-2.68042,-2.68042,4.13039,-0.339703
435.85,-2.52344,-2.52344,-2.35808,-2.35808,3.45176,-0.11693
435.86,-1.85674,-1.85674,-2.01629,-2.01629,2.73864,0.112818
435.87,-1.18658,-1.18658,-1.63925,-1.63925,1.99817,0.320086
435.88,-0.536991,-0.536991,-1.21341,-1.21341,1.23772,0.478302
435.89,0.0723154,0.0723154,-0.729799,-0.729799,0.464911,0.56718
435.9,0.62782,0.62782,-0.185815,-0.185815,-0.312545,0.575327
435.91,1.12329,1.12329,0.413786,0.413786,-1.08688,0.501697
435.92,1.55994,1.55994,1.05686,1.05686,-1.85035,0.355731
435.93,1.94559,1.94559,1.72477,1.72477,-2.59534,0.156142
435.94,2.29308,2.29308,2.39417,2.39417,-3.31439,-0.0714807
435.95,2.61797,2.61797,3.03935,3.03935,-4.00033,-0.297955
435.96,2.93594,2.93594,3.63491,3.63491,-4.6463,-0.494246
435.97,3.26022,3.26022,4.15851,4.15851,-5.24584,-0.635186
435.98,3.59936,3.59936,4.59314,4.59314,-5.79297,-0.702708
435.99,3.9556,3.9556,4.92879,4.92879,-6.28221,-0.688153
436,4.32417,4.32417,5.16335,5.16335,-6.70869,-0.593389
436.01,4.69347,4.69347,5.30238,5.30238,-7.06814,-0.430564
436.02,5.0462,5.0462,5.35811,5.35811,-7.35696,-0.220554
436.03,5.36128,5.36128,5.34754,5.34754,-7.57228,0.0097169
436.04,5.61631,5.61631,5.29001,5.29001,-7.71193,0.230726
436.05,5.79027,5.79027,5.20458,5.20458,-7.77453,0.414139
436.06,5.86608,5.86608,5.10744,5.10744,-7.75945,0.536441
436.07,5.83278,5.83278,5.00977,5.00977,-7.66684,0.581953
436.08,5.68688,5.68688,4.91637,4.91637,-7.49763,0.544838
436.09,5.43295,5.43295,4.82504,4.82504,-7.2535,0.429856
436.1,5.08314,5.08314,4.72711,4.72711,-6.9369,0.251748
436.11,4.65583,4.65583,4.60866,4.60866,-6.55098,0.0333487
436.12,4.17354,4.17354,4.45262,4.45262,-6.09961,-0.197342
436.13,3.66037,3.66037,4.24126,4.24126,-5.5873,-0.410748
436.14,3.13931,3.13931,3.95886,3.95886,-5.01916,-0.579509
436.15,2.62964,2.62964,3.59412,3.59412,-4.40087,-0.681989
436.16,2.14505,2.14505,3.14214,3.14214,-3.7386,-0.705049
436.17,1.69229,1.69229,2.60549,2.60549,-3.03899,-0.645734
436.18,1.27092,1.27092,1.9945,1.9945,-2.309,-0.511647
436.19,0.873965,0.873965,1.32648,1.32648,-1.55595,-0.319979
436.2,0.489352,0.489352,0.624132,0.624132,-0.787352,-0.0953036
436.21,0.102149,0.102149,-0.0867542,-0.0867542,-0.0108856,0.133575
436.22,-0.302909,-0.302909,-0.77994,-0.77994,0.76569,0.337312
436.23,-0.738804,-0.738804,-1.43147,-1.43147,1.53461,0.489788
436.24,-1.21393,-1.21393,-2.02209,-2.02209,2.28821,0.571455
436.25,-1.73036,-1.73036,-2.53906,-2.53906,3.01893,0.571841
436.26,-2.28297,-2.28297,-2.9772,-2.9772,3.7195,0.490898
436.27,-2.85947,-2.85947,-3.33889,-3.33889,4.3829,0.339004
436.28,-3.4414,-3.4414,-3.63321,-3.63321,5.00251,0.135631
436.29,-4.00596,-4.00596,-3.87423,-3.87423,5.57213,-0.0931465
436.3,-4.52837,-4.52837,-4.07865,-4.07865,6.08608,-0.317998
436.31,-4.98462,-4.98462,-4.26324,-4.26324,6.53922,-0.510095
436.32,-5.35409,-5.35409,-4.44219,-4.44219,6.92702,-0.644811
436.33,-5.62184,-5.62184,-4.625,-4.625,7.24561,-0.704873
436.34,-5.78016,-5.78016,-4.81485,-4.81485,7.4918,-0.682583
436.35,-5.82934,-5.82934,-5.00798,-5.00798,7.66314,-0.580796
436.36,-5.7774,-5.7774,-5.19395,-5.19395,7.75791,-0.412563
436.37,-5.63891,-5.63891,-5.35684,-5.35684,7.77517,-0.199453
436.38,-5.43307,-5.43307,-5.47721,-5.47721,7.71474,0.0312124
436.39,-5.18123,-5.18123,-5.53458,-5.53458,7.57722,0.249861
436.4,-4.90417,-4.90417,-5.5101,-5.5101,7.364,0.428459
436.41,-4.61959,-4.61959,-5.38908,-5.38908,7.0772,0.544111
436.42,-4.34,-4.34,-5.16306,-5.16306,6.71968,0.581989
436.43,-4.07137,-4.07137,-4.83114,-4.83114,6.29503,0.537236
436.44,-3.81264,-3.81264,-4.40037,-4.40037,5.80747,0.415591
436.45,-3.55621,-3.55621,-3.88523,-3.88523,5.26189,0.232648
436.46,-3.28937,-3.28937,-3.30615,-3.30615,4.66374,0.0118627
436.47,-2.99632,-2.99632,-2.68738,-2.68738,4.01898,-0.218459
436.48,-2.66075,-2.66075,-2.05435,-2.05435,3.33407,-0.428789
436.49,-2.26841,-2.26841,-1.43096,-1.43096,2.61585,-0.592161
436.5,-1.80957,-1.80957,-0.837116,-0.837116,1.87149,-0.68763
436.51,-1.28084,-1.28084,-0.286715,-0.286715,1.10843,-0.702956
436.52,-0.686227,-0.686227,0.213459,0.213459,0.334298,-0.636174
436.53,-0.0372434,-0.0372434,0.66399,0.66399,-0.443177,-0.495847
436.54,0.647893,0.647893,1.07211,1.07211,-1.21622,-0.299964
436.55,1.34596,1.34596,1.4501,1.4501,-1.97712,-0.0736402
436.56,2.03107,2.03107,1.81313,1.81313,-2.71826,0.154109
436.57,2.67733,2.67733,2.17658,2.17658,-3.43224,0.354085
436.58,3.26158,3.26158,2.55356,2.55356,-4.11192,0.50065
436.59,3.76572,3.76572,2.95253,2.95253,-4.75052,0.575012
436.6,4.1785,4.1785,3.37574,3.37574,-5.34166,0.567638
436.61,4.49642,4.49642,3.81834,3.81834,-5.87942,0.479474
436.62,4.72366,4.72366,4.26853,4.26853,-6.35844,0.321822
436.63,4.87113,4.87113,4.70865,4.70865,-6.77393,0.114895
436.64,4.95466,4.95466,5.11698,5.11698,-7.12173,-0.114778
436.65,4.99261,4.99261,5.47027,5.47027,-7.39837,-0.337751
436.66,5.00325,5.00325,5.74633,5.74633,-7.6011,-0.525438
436.67,5.00214,5.00214,5.92672,5.92672,-7.72787,-0.653777
436.68,5.00004,5.00004,5.99892,5.99892,-7.77744,-0.706313
436.69,5.00135,5.00135,5.9578,5.9578,-7.74929,-0.676311
436.7,5.00355,5.00355,5.80629,5.80629,-7.64371,-0.567617
436.71,4.99754,4.99754,5.55498,5.55498,-7.46176,-0.394167
436.72,4.96888,4.96888,5.22089,5.22089,-7.20526,-0.178198
436.73,4.8998,4.8998,4.82541,4.82541,-6.87676,0.052602
436.74,4.77169,4.77169,4.39178,4.39178,-6.47955,0.268642
436.75,4.56779,4.56779,3.94239,3.94239,-6.0176,0.442224
436.76,4.27561,4.27561,3.49624,3.49624,-5.49552,0.551095
436.77,3.88897,3.88897,3.06689,3.06689,-4.91854,0.581296
436.78,3.40922,3.40922,2.66116,2.66116,-4.29241,0.528956
436.79,2.84552,2.84552,2.27873,2.27873,-3.62339,0.400784
436.8,2.21422,2.21422,1.91269,1.91269,-2.91817,0.213214
436.81,1.53731,1.53731,1.55104,1.55104,-2.18379,-0.00970752
436.82,0.84018,0.84018,1.17874,1.17874,-1.42759,-0.2394
436.83,0.148998,0.148998,0.780326,0.780326,-0.657131,-0.446416
436.84,-0.512024,-0.512024,0.342464,0.342464,0.119897,-0.604214
436.85,-1.12309,-1.12309,-0.143659,-0.143659,0.895728,-0.692564
436.86,-1.67071,-1.67071,-0.680569,-0.680569,1.66261,-0.700138
436.87,-2.14879,-2.14879,-1.26354,-1.26354,2.41288,-0.625966
436.88,-2.55873,-2.55873,-1.88054,-1.88054,3.13904,-0.479557
436.89,-2.90869,-2.90869,-2.51316,-2.51316,3.83383,-0.279681
436.9,-3.21188,-3.21188,-3.13839,-3.13839,4.49032,-0.0519643
436.91,-3.4843,-3.4843,-3.73094,-3.73094,5.10194,0.174399
436.92,-3.74215,-3.74215,-4.26596,-4.26596,5.66259,0.370388
436.93,-3.99924,-3.99924,-4.72173,-4.72173,6.16666,0.510875
436.94,-4.26475,-4.26475,-5.08195,-5.08195,6.60911,0.577848
436.95,-4.54161,-4.54161,-5.33742,-5.33742,6.98553,0.562722
436.96,-4.8258,-4.8258,-5.48685,-5.48685,7.29215,0.467436
436.97,-5.10651,-5.10651,-5.53673,-5.53673,7.52591,0.304206
436.98,-5.3673,-5.3673,-5.50018,-5.50018,7.68447,0.0939593
436.99,-5.58798,-5.58798,-5.39515,-5.39515,7.76625,-0.13635
437,-5.7471,-5.7471,-5.24195,-5.24195,7.77043,-0.357193
437.01,-5.82461,-5.82461,-5.06056,-5.06056,7.69698,-0.540258
437.02,-5.80442,-5.80442,-4.86811,-4.86811,7.54662,-0.662074
437.03,-5.67657,-5.67657,-4.67668,-4.67668,7.32085,-0.707024
437.04,-5.43856,-5.43856,-4.49196,-4.49196,7.02194,-0.669345
437.05,-5.09593,-5.09593,-4.31264,-4.31264,6.65287,-0.553867
437.06,-4.66175,-4.66175,-4.13086,-4.13086,6.21732,-0.375395
437.07,-4.15529,-4.15529,-3.93352,-3.93352,5.71965,-0.156811
437.08,-3.59986,-3.59986,-3.70432,-3.70432,5.16483,0.0738613
437.09,-3.02031,-3.02031,-3.42626,-3.42626,4.55841,0.287048
437.1,-2.44024,-2.44024,-3.0843,-3.0843,3.90644,0.455418
437.11,-1.87953,-1.87953,-2.66779,-2.66779,3.21544,0.557385
437.12,-1.3523,-1.3523,-2.17237,-2.17237,2.49232,0.579876
437.13,-0.865696,-0.865696,-1.6011,-1.6011,1.74429,0.520007
437.14,-0.419579,-0.419579,-0.964694,-0.964694,0.978828,0.385454
437.15,-0.0071569,-0.0071569,-0.280762,-0.280762,0.20359,0.193468
437.16,0.383496,0.383496,0.427814,0.427814,-0.573683,-0.0313374
437.17,0.767269,0.767269,1.13516,1.13516,-1.34522,-0.260141
437.18,1.15945,1.15945,1.8151,1.8151,-2.10332,-0.463609
